,id_sentence,text,id_tale,Y_1,Y_2,Y_3,Y_vote,target
176,177,“ท่านไม่มีวันรู้หรอก” เสียงเล็กๆของมันตอบออกมา “ถ้าท่านเกิดตกอยู่ในความลำบาก,3,-1,0,-1,-1,0
177,178,ข้าอาจจะช่วยท่านให้รอดพ้นจากอันตรายได้นะ”,3,1,1,1,1,1
178,179,ราชสีห์เอนศีรษะไปด้านหลังแล้วหัวเราะดังลั่น มันหัวเราะไม่หยุด จนน้ำตาไหลเป็นทาง,3,1,1,1,1,1
179,180,“ตลอดชีวิตของข้าไม่เคยได้ยินเรื่องอะไรตลกขนาดนี้มาก่อนเลย” มันร้อง พลางจับสีข้างไว้,3,1,0,1,1,0
180,181,“ไม่เห็นจะตลกขนาดนั้นเลย” หนูพูด พร้อมกับกอดอกอย่างขุ่นเคือง,3,-1,0,1,1,0
181,182,แต่ท่าทางของมันยิ่งทำให้ราชสีห์หัวเราะหนักเข้าไปอีก,3,1,1,1,1,1
182,183,“ยังไงกินเศษอาหารเล็กๆ อย่างเจ้าก็ไม่อิ่มอยู่ดี” ราชสีห์ถอนหายใจ เมื่อมันควบคุมตัวเองให้หยุดหัวเราะได้ในตอนหลัง,3,0,0,1,1,0
183,184,“เพราะว่าเจ้าทำให้ข้าอารมณ์ดี ข้าจะยอมปล่อยเจ้าไป”,3,1,0,1,1,0
184,185,ราชสีห์ยกอุ้งเท้าออกจากหางของหนู,3,0,0,0,0,1
185,186,“ขอบคุณท่าน” หนูยิ้มกว้าง “ท่านจะไม่เสียใจแน่”,3,1,1,1,1,1
186,187,“ไปซะที” ราชสีห์หัวเราะหึๆ “ก่อนที่ข้าจะเปลี่ยนใจ”,3,1,0,1,1,0
187,188,หนูรีบวิ่งกลับบ้านเร็วที่สุดเท่าที่ขาจะพามันวิ่งไปได้,3,-1,0,0,0,0
188,189,ไม่กี่วันต่อมา ระหว่างที่หนูน้อยกำลังวิ่งเล่นอยู่ในป่า,3,0,0,0,0,1
189,190,ก็มีเสียงคำรามอย่างโกรธแค้นทำลายความเงียบขึ้นมา จนนกบินแตกฮือไปทุกทิศทาง,3,-1,-1,-1,-1,1
190,191,“เสียงนั้นเหมือนเสียงราชสีห์เลย” หนูคิด,3,-1,0,0,0,0
191,192,ครู่ต่อมา ก็มีเสียงคำรามดังขึ้นอีกครั้ง คราวนี้เบากว่าครั้งก่อน ตามด้วยเสียงครางต่ำๆ ดังเป็นเวลานาน,3,-1,0,-1,-1,0
192,193,“ฟังเหมือนกับว่าราชสีห์กำลังเดือดร้อนอยู่” หนูน้อยพูดกับตัวเองแล้วมันก็รีบไปตามเสียงนั้น,3,-1,-1,-1,-1,1
193,194,หนูไปถึงลานโล่งแห่งหนึ่งก็พบกับราชสีห์ ตกอยู่ในสภาพน่าสงสารอย่างยิ่ง,3,-1,-1,1,1,0
194,195,ตัวมันติดอยู่ในตาข่ายดักสัตว์ของนายพราน มันกำลังปลุกปล้ำอยู่กับตาข่ายอย่างสิ้นหวัง,3,-1,-1,-1,-1,1
195,196,แต่ยิ่งมันพยายามจะดิ้นให้หลุดมากเท่าไร ตาข่ายก็ยิ่งพันตัวแน่นขึ้นเท่านั้น,3,-1,-1,0,0,0
196,197,“สวัสดีจ้ะ ท่านราชสีห์” หนูน้อยทัก,3,0,0,0,0,1
197,198,ราชสีห์หยุดดิ้นรนแล้วถอนหายใจเฮือกใหญ่ “ข้าว่าเจ้าคงมาเยาะเย้ยข้าละสิ ก็ข้าไม่มีอำนาจอะไรแล้วนี่” ราชสีห์พูด,3,-1,-1,-1,-1,1
198,199,“ไม่เลย” หนูน้อยตอบ “ข้ามาเพื่อจะตอบแทนที่ท่านปล่อยข้าให้เป็นอิสระ--อย่างที่ข้าสัญญาเอาไว้ไงล่ะ”,3,1,1,1,1,1
199,200,ราชสีห์กลอกนัยน์ตา “ข้าเดือดร้อนมากพอแล้ว,3,-1,-1,-1,-1,1
200,201,แล้วข้าก็ตัวใหญ่และแข็งแรงกว่าเจ้าตั้งมากมาย” พูดจบ ราชสีห์ก็กลับไปปลุกปล้ำกับตาข่ายต่อ,3,1,1,1,1,1
201,202,“หยุดกลิ้งไปกลิ้งมาสักเดี๋ยวสิท่าน” หนูน้อยพูดอย่างกระตือรือร้น แล้วมันก็ไต่ขึ้นไปบนหลังราชสีห์ ก่อนจะแทะเชือกทีละเส้น,3,0,-1,1,1,0
202,203,ไม่นานหนูก็กระโดดกลับลงมาที่พื้น “เรียบร้อยแล้ว”,3,0,1,0,0,0
203,204,ราชสีห์ยืนขึ้น แล้วตาข่ายก็หล่นลงไปบนพื้น,3,0,0,0,0,1
204,205,มันเป็นอิสระแล้ว “เหลือเชื่อ!”,3,1,1,1,1,1
205,206,ราชสีห์กล่าว พลางสะบัดแผงคออันสง่างามของมัน “ใครจะคิดว่าสัตว์ตัวเล็กๆ อย่างเจ้าจะช่วยชีวิตราชสีห์ตัวหนึ่งได้,3,1,1,1,1,1
206,207,ขอบคุณนะเพื่อนตัวน้อย ขอบคุณจากใจจริง”,3,1,1,1,1,1
207,208,“นิทานเรื่องนี้สอนให้รู้ว่า” อย่าดูถูกผู้ที่ต่ำต้อยกว่าตนเอง,3,1,-1,-1,-1,0
208,209,นกกระสากับหมาจิ้งจอก,4,0,0,0,0,1
209,210,มีหมาจิ้งจอกจอมเจ้าเล่ห์ตัวหนึ่งอาศัยอยู่ในป่าใกล้ทะเลสาบ มันขึ้นชื่อเรื่องการกลั่นแกล้งผู้อื่น,4,-1,-1,-1,-1,1
210,211,บรรดาสัตว์ในป่าแห่งนี้ต่างรู้กิตติศัพท์ของมันเป็นอย่างดี จึงไม่มีสัตว์ตัวไหนจะหลงกลมันอีกต่อไป,4,-1,0,1,1,0
211,212,บ่ายวันหนึ่ง หมาจิ้งจอกเห็นนกกระสาบินร่อนลงมาที่ริมทะเลสาบ,4,0,0,0,0,1
